gender,num_of_prev_attempts,studied_credits,disability,date_registration,sum_click,date_submitted,score,weight,module_presentation_length,A Level or Equivalent,Lower Than A Level,HE Qualification,Post Graduate Qualification,No Formal quals,0-35,35-55,55<=,final_result
1,0,60,0,-42,421,188,83,18,240,0,1,0,0,0,1,0,0,1
1,1,120,0,-23,628,187,82,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-64,2494,184,94,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-93,623,181,60,18,240,1,0,0,0,0,1,0,0,1
1,1,120,0,-30,519,187,81,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-18,1567,187,58,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-89,775,186,78,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-85,560,186,87,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-122,11514,183,79,18,240,1,0,0,0,0,1,0,0,1
1,1,120,0,-44,1934,187,76,18,240,1,0,0,0,0,1,0,0,1
1,1,180,0,-96,1316,177,87,18,240,1,0,0,0,0,0,1,0,1
0,1,120,1,-119,688,187,67,18,240,0,1,0,0,0,0,1,0,0
1,0,60,0,-58,416,186,92,18,240,1,0,0,0,0,0,1,0,1
1,0,90,0,-73,328,187,55,18,240,0,0,1,0,0,1,0,0,1
1,0,60,0,-24,2352,199,90,18,240,1,0,0,0,0,0,1,0,1
1,1,120,0,-135,944,187,70,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-126,1489,187,73,18,240,1,0,0,0,0,1,0,0,1
1,1,180,0,-77,1463,185,79,18,240,1,0,0,0,0,1,0,0,1
1,0,75,0,-24,861,187,40,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-18,497,187,85,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-25,639,184,72,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-43,904,187,85,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-116,622,198,68,18,240,1,0,0,0,0,0,1,0,1
1,1,120,0,-162,656,186,75,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-71,214,187,64,18,240,1,0,0,0,0,0,1,0,1
1,0,150,0,-100,323,191,76,18,240,1,0,0,0,0,0,1,0,2
1,0,120,0,-34,1258,187,90,18,240,0,0,1,0,0,0,1,0,1
0,1,120,0,-72,135,187,51,18,240,0,1,0,0,0,1,0,0,0
1,0,150,0,-171,782,187,46,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-72,2871,183,89,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-127,394,185,87,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-72,515,186,91,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-15,431,206,0,18,240,0,0,1,0,0,1,0,0,0
1,0,180,0,-88,267,187,37,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-23,605,184,88,18,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-50,273,176,79,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-46,7591,183,89,18,240,0,1,0,0,0,1,0,0,1
1,1,120,0,-78,488,184,61,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-30,1880,186,77,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-122,303,186,80,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-128,1065,187,93,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-77,828,187,73,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-137,3332,179,89,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-89,1621,181,38,18,240,0,1,0,0,0,1,0,0,1
1,1,120,0,-76,827,197,80,18,240,1,0,0,0,0,0,1,0,1
0,0,120,0,-27,2499,186,65,18,240,0,1,0,0,0,0,1,0,1
1,1,120,0,-128,1239,189,64,18,240,1,0,0,0,0,1,0,0,0
1,1,120,0,-113,438,188,65,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-93,1292,186,65,18,240,0,1,0,0,0,0,1,0,0
1,1,120,1,-61,666,187,80,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-30,760,190,85,18,240,1,0,0,0,0,1,0,0,1
0,1,195,0,-135,2431,187,62,18,240,0,1,0,0,0,0,1,0,1
1,0,150,0,-15,211,184,69,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-10,105,185,76,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-72,477,187,80,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-92,261,182,75,18,240,0,0,1,0,0,0,1,0,1
1,1,120,0,-89,559,186,70,18,240,0,1,0,0,0,1,0,0,1
1,1,120,0,-127,136,187,87,18,240,0,0,0,0,1,1,0,0,1
1,0,90,0,-59,947,187,78,18,240,0,1,0,0,0,1,0,0,1
1,0,120,0,-162,636,191,85,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-174,649,184,74,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-30,657,186,81,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-123,444,187,90,18,240,0,1,0,0,0,1,0,0,1
1,0,150,0,-97,513,186,54,18,240,0,1,0,0,0,1,0,0,1
1,0,60,1,-64,1798,184,81,18,240,0,1,0,0,0,0,1,0,1
1,1,120,0,-95,1868,187,55,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-21,203,200,64,18,240,0,1,0,0,0,1,0,0,1
1,1,120,0,-111,4459,188,72,18,240,0,1,0,0,0,0,1,0,1
1,1,120,0,-114,1952,185,85,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-34,6869,186,93,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-18,1099,195,77,18,240,1,0,0,0,0,0,1,0,1
1,1,120,1,-59,502,186,66,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-50,180,187,82,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-119,751,198,80,18,240,0,1,0,0,0,0,1,0,1
1,0,120,0,-29,501,187,80,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-23,901,182,87,18,240,1,0,0,0,0,0,1,0,1
1,0,75,0,-85,357,190,70,18,240,1,0,0,0,0,1,0,0,0
1,0,120,0,-61,556,188,80,18,240,0,1,0,0,0,0,1,0,1
0,0,90,0,-28,401,187,43,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-101,2245,183,89,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-119,2099,187,86,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-144,970,187,80,18,240,0,1,0,0,0,0,1,0,0
1,0,75,0,-96,5391,187,71,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-73,532,187,62,18,240,0,1,0,0,0,1,0,0,1
1,0,120,1,-79,233,186,55,18,240,0,1,0,0,0,0,1,0,1
1,0,120,0,-93,6095,185,86,18,240,1,0,0,0,0,1,0,0,1
1,1,120,0,-128,1117,192,79,18,240,0,1,0,0,0,0,1,0,1
1,1,120,0,-88,960,188,84,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-116,1597,186,87,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-116,264,187,72,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-130,512,177,73,18,240,1,0,0,0,0,1,0,0,1
1,1,120,0,-109,941,187,87,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-24,1197,187,75,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-85,1997,186,84,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-24,1278,186,79,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-20,1335,191,87,18,240,0,1,0,0,0,1,0,0,1
1,1,120,0,-92,329,187,73,18,240,0,1,0,0,0,1,0,0,0
1,1,180,0,-59,341,185,70,18,240,0,1,0,0,0,1,0,0,1
1,0,75,0,-22,947,201,70,18,240,1,0,0,0,0,0,1,0,0
1,0,60,0,-15,3139,187,76,18,240,0,0,1,0,0,0,1,0,1
1,0,180,0,-120,170,186,39,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-116,2656,190,55,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-121,404,194,45,18,240,1,0,0,0,0,1,0,0,1
1,1,120,1,-44,143,186,41,18,240,0,1,0,0,0,0,1,0,0
1,1,270,0,-128,281,186,85,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-52,144,187,78,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-64,5349,186,89,18,240,0,1,0,0,0,1,0,0,1
1,0,120,1,-89,423,178,62,18,240,0,1,0,0,0,1,0,0,1
1,0,60,1,-109,641,186,72,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-130,570,187,81,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-30,433,187,77,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-78,294,186,61,18,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-92,540,185,85,18,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-61,703,187,82,18,240,1,0,0,0,0,1,0,0,1
0,0,60,1,-64,160,187,87,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-44,916,177,79,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-79,381,186,78,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-82,1253,193,77,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-116,2497,186,86,18,240,1,0,0,0,0,1,0,0,1
1,0,120,1,3,532,191,85,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-24,203,187,56,18,240,0,1,0,0,0,0,1,0,1
1,0,120,0,-87,540,187,42,18,240,0,1,0,0,0,1,0,0,0
1,0,150,0,-111,753,187,66,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-46,1794,187,85,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-52,981,185,75,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-88,364,186,89,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-113,2205,187,86,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-61,437,186,77,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-22,6139,187,95,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-94,392,185,77,18,240,0,0,1,0,0,1,0,0,1
1,0,60,0,-68,326,186,63,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-76,726,185,72,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-128,339,187,70,18,240,0,1,0,0,0,1,0,0,0
1,0,120,0,-130,734,186,82,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-94,443,185,78,18,240,0,1,0,0,0,1,0,0,0
1,0,120,0,-93,989,186,87,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-64,165,187,39,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-86,287,187,62,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-25,143,188,55,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-82,4945,183,77,18,240,0,1,0,0,0,1,0,0,1
1,0,120,0,-18,2774,186,93,18,240,1,0,0,0,0,1,0,0,1
0,0,120,0,-8,647,187,65,18,240,1,0,0,0,0,1,0,0,0
1,0,120,0,-80,1076,185,86,18,240,0,0,1,0,0,1,0,0,1
1,0,120,0,-76,394,186,79,18,240,1,0,0,0,0,1,0,0,1
1,0,180,0,-113,2895,186,89,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-92,867,187,83,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-86,1192,187,66,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-73,3356,186,86,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-113,3856,186,69,18,240,0,1,0,0,0,1,0,0,1
1,0,120,0,-86,1405,187,79,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-104,576,186,70,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-72,1290,186,88,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-34,707,191,50,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-73,1058,187,89,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-98,4842,185,78,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-8,1240,194,78,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-83,2123,181,87,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-46,1655,187,67,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-43,3259,187,76,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-76,636,188,73,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-59,275,187,74,18,240,0,0,1,0,0,1,0,0,1
1,0,60,0,-90,3663,179,78,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-90,672,187,74,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-87,3874,180,97,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-95,550,187,68,18,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-89,485,182,66,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-27,165,187,45,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-118,896,187,83,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-90,13874,187,67,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-29,1443,185,70,18,240,0,0,1,0,0,0,1,0,1
1,0,75,0,-44,462,187,78,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-46,219,187,63,18,240,0,1,0,0,0,0,1,0,0
1,0,60,0,-59,531,187,63,18,240,0,1,0,0,0,0,1,0,1
1,0,120,0,-90,1009,187,74,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-86,387,184,75,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-46,967,179,75,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-48,201,187,85,18,240,1,0,0,0,0,0,1,0,1
1,0,60,1,-15,2463,191,68,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-30,320,187,61,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-93,1713,186,75,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-55,653,187,73,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-89,317,185,80,18,240,0,0,0,0,1,1,0,0,1
1,0,60,0,-55,333,186,75,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-72,1511,185,86,18,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-87,164,186,67,18,240,0,0,1,0,0,1,0,0,0
1,0,60,0,-22,172,186,73,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-43,227,193,82,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-109,499,187,75,18,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-102,673,201,80,18,240,0,1,0,0,0,1,0,0,1
1,0,60,1,-87,634,187,35,18,240,0,1,0,0,0,0,1,0,2
1,0,60,0,-34,385,188,75,18,240,0,0,1,0,0,1,0,0,1
1,0,60,0,-30,1350,183,63,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-65,423,187,57,18,240,0,0,1,0,0,0,1,0,0
1,0,60,0,-86,351,187,89,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-25,226,190,34,18,240,1,0,0,0,0,1,0,0,0
1,0,60,1,-28,1203,186,80,18,240,1,0,0,0,0,1,0,0,1
0,0,120,1,-79,1381,186,85,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-42,544,194,76,18,240,0,0,0,0,1,1,0,0,1
1,0,120,0,-77,2729,187,78,18,240,0,1,0,0,0,0,1,0,1
1,0,90,0,-49,1250,188,86,18,240,0,1,0,0,0,0,1,0,1
1,0,120,0,-55,1805,187,89,18,240,0,1,0,0,0,1,0,0,1
0,0,60,0,-82,769,187,85,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-68,3526,186,59,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-78,239,187,30,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-86,417,187,72,18,240,0,1,0,0,0,1,0,0,1
1,0,120,1,-50,786,184,70,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-24,82,187,60,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-89,1254,186,77,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-59,231,186,73,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-74,674,209,56,18,240,1,0,0,0,0,0,1,0,0
1,0,60,0,-68,316,186,55,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-23,1604,176,68,18,240,0,0,1,0,0,1,0,0,1
1,0,60,0,-74,538,188,82,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-86,580,187,85,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-66,219,185,61,18,240,0,1,0,0,0,1,0,0,1
1,0,120,0,-30,495,186,86,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-80,289,185,45,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-59,567,187,80,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-94,3185,178,79,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-24,1406,187,80,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-73,649,186,85,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-73,1424,186,80,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-68,1653,187,84,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-76,142,185,57,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-24,915,187,80,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-65,1406,186,83,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-64,982,186,66,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-52,569,186,72,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-15,597,189,56,18,240,0,1,0,0,0,0,1,0,1
1,0,120,0,-67,1294,181,82,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-46,1188,186,95,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-22,229,187,84,18,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-24,1753,185,86,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-72,357,186,67,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-65,571,187,77,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-34,468,187,77,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-73,1875,186,90,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-65,905,186,80,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-23,839,187,39,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-79,714,186,78,18,240,0,1,0,0,0,1,0,0,1
0,0,120,0,-28,429,187,77,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-65,736,187,91,18,240,1,0,0,0,0,1,0,0,1
0,0,60,0,-22,481,187,61,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-53,448,187,61,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-80,1697,185,89,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-80,378,185,91,18,240,0,0,1,0,0,0,1,0,1
0,0,60,0,-80,476,193,86,18,240,1,0,0,0,0,0,1,0,1
0,0,60,0,-80,971,187,75,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-52,493,185,60,18,240,0,1,0,0,0,1,0,0,1
1,0,60,1,-79,483,182,93,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-58,124,187,85,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-55,598,187,70,18,240,0,1,0,0,0,1,0,0,1
1,0,90,0,-34,335,187,51,18,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-46,235,184,54,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-65,676,187,97,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-24,556,187,76,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-65,442,193,77,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-72,580,187,75,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-52,547,187,60,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-65,241,185,85,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-42,2074,187,87,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-73,337,186,85,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-55,5618,187,75,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-60,1203,186,95,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-58,2357,186,66,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-49,778,186,80,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-60,1746,182,73,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-49,3343,187,58,18,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-49,1548,187,86,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-18,567,186,90,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-9,290,186,66,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-23,434,205,70,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-46,428,186,77,18,240,1,0,0,0,0,1,0,0,0
0,0,120,0,-55,664,185,72,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-55,794,174,72,18,240,0,0,1,0,0,1,0,0,1
1,0,60,1,-48,297,187,58,18,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-60,4391,183,81,18,240,0,1,0,0,0,1,0,0,1
1,0,120,0,-29,279,187,92,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-49,674,187,79,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-30,676,196,75,18,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-58,1349,185,71,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-16,730,186,82,18,240,0,0,1,0,0,0,1,0,1
1,0,60,1,-50,450,186,71,18,240,0,0,1,0,0,1,0,0,1
1,0,90,0,-50,2073,187,58,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-52,274,187,83,18,240,0,1,0,0,0,1,0,0,2
1,0,60,0,-55,407,188,53,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-44,673,187,0,18,240,0,1,0,0,0,0,1,0,1
0,0,60,0,-30,1915,186,76,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-30,534,187,53,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-25,1664,195,75,18,240,0,0,1,0,0,1,0,0,1
1,0,60,0,-23,2478,190,66,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-23,397,187,35,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-9,1008,187,80,18,240,0,1,0,0,0,1,0,0,0
1,0,60,0,-18,144,190,61,18,240,0,0,1,0,0,1,0,0,0
1,0,60,0,-22,415,187,56,18,240,1,0,0,0,0,1,0,0,0
1,0,60,0,-16,1384,181,60,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,-18,555,187,79,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-24,628,173,78,18,240,1,0,0,0,0,1,0,0,1
1,0,60,1,-24,727,195,43,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-24,860,187,70,18,240,0,1,0,0,0,1,0,0,1
1,0,120,0,-24,990,186,83,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-21,797,187,87,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-23,10794,186,90,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-22,498,187,75,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-23,640,186,70,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-21,919,187,88,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-22,226,186,63,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-21,675,182,83,18,240,0,0,0,1,0,0,1,0,1
1,0,60,0,-15,1846,183,66,18,240,0,1,0,0,0,1,0,0,1
1,0,120,0,-21,471,184,70,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-19,1193,186,87,18,240,0,0,1,0,0,0,1,0,1
0,0,120,0,-19,611,187,95,18,240,0,0,1,0,0,0,1,0,1
1,0,60,0,-16,720,185,75,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-19,811,186,95,18,240,0,0,1,0,0,1,0,0,1
0,0,120,0,-18,2424,182,90,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-19,1113,186,89,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-19,1412,186,85,18,240,0,0,1,0,0,0,1,0,1
0,0,60,0,-15,607,186,70,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-18,426,186,93,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-18,1240,184,84,18,240,0,1,0,0,0,1,0,0,1
1,0,120,0,-18,1337,194,95,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-18,381,187,81,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-18,1641,181,84,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-18,592,186,76,18,240,0,0,1,0,0,1,0,0,1
1,0,120,0,-18,760,196,92,18,240,1,0,0,0,0,0,1,0,1
0,0,60,0,-16,806,186,52,18,240,0,1,0,0,0,1,0,0,1
1,0,60,0,-15,1476,184,76,18,240,0,0,1,0,0,1,0,0,1
0,0,120,1,-11,648,187,78,18,240,1,0,0,0,0,1,0,0,0
0,0,60,0,-8,713,188,93,18,240,1,0,0,0,0,0,1,0,1
1,0,120,0,-8,308,187,66,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-5,2980,190,86,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,-5,1150,188,74,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-5,2591,185,40,18,240,0,0,1,0,0,0,1,0,1
1,0,120,0,-5,413,187,71,18,240,1,0,0,0,0,1,0,0,1
1,0,60,0,16,674,187,80,18,240,0,0,1,0,0,0,1,0,0
1,0,60,0,-48,1913,187,82,18,240,0,1,0,0,0,0,1,0,1
0,0,60,1,-67,1519,183,100,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-79,535,176,84,18,240,0,1,0,0,0,0,1,0,1
0,0,60,0,-4,344,187,85,18,240,0,0,1,0,0,0,1,0,1
1,2,60,0,-64,4716,181,95,18,240,1,0,0,0,0,0,1,0,1
1,0,90,0,-11,10002,184,78,18,240,1,0,0,0,0,0,1,0,1
1,0,60,0,-30,1538,178,73,18,240,1,0,0,0,0,0,1,0,1
1,1,180,0,-83,1040,187,61,18,240,0,1,0,0,0,0,1,0,1
1,1,60,1,-225,588,190,62,18,240,0,1,0,0,0,0,1,0,1
1,0,120,0,-81,515,187,68,18,240,1,0,0,0,0,0,1,0,1
1,1,210,0,-28,2233,186,88,18,240,0,1,0,0,0,0,1,0,1
0,1,60,0,-51,3377,190,81,18,240,1,0,0,0,0,1,0,0,1
1,0,120,0,-22,740,187,77,18,240,0,0,1,0,0,0,1,0,1
1,1,120,0,-102,1254,187,65,18,240,0,1,0,0,0,0,1,0,1
0,1,120,0,-3,653,184,91,18,240,0,0,1,0,0,0,1,0,1
1,0,120,0,-34,973,177,85,18,240,0,1,0,0,0,0,1,0,1
1,1,120,0,-24,1758,186,90,18,240,0,1,0,0,0,0,1,0,1
1,0,60,0,10,1477,187,98,18,240,0,1,0,0,0,0,1,0,1
